id_szkoly,lp_sio,odl_dop,telefon,fax,www,oddzialy,liczba_uczniow,specjalna,publiczna
20465,6636,1,896221153,896221153,http://zs_szymany.edupage.org,3,50,False,True
20460,6627,2,896242106,896231068,http://soswszczytno.edu.pl,6,55,True,True
20467,6635,1,896241626,896241626,http://www.zsolszyny.szkolnastrona.pl,3,50,False,True
20466,6634,1,896220027,896220027,http://zslipowiec.ipns.pl,6,122,False,True
20468,6638,0,896225081,896225345,http://www.spspychowo.neostrada.pl,3,35,False,True
20469,6637,2,896226185,896226185,,6,164,False,True
20442,6610,1,896471032,896471032,http://www.gminaostroda.pl,4,69,False,True
20444,6611,1,896476721,896476721,,7,134,False,True
20430,6594,2,896463073,896463073,http://www.oswostroda.edupage.org,10,105,True,True
20445,6591,1,896463620,896463620,,6,95,False,True
20443,6613,0,,,,5,87,False,True
20440,6606,0,897572134,897572134,http://www.gim2morag.za.pl,8,196,False,True
20441,6608,1,897571468,897571468,http://www.zrgimnazjum.pl,6,109,False,True
20439,6605,0,897572246,897573535,http://www.jedynka.hg.pl,17,436,False,True
20435,6601,0,897586832,897586832,http://g-maldyty.pl,6,165,False,True
20434,6600,1,897586642,897586642,,3,43,False,True
20427,6595,0,896464146,896422843,http://www.ostroda.salezjanie.pl,,,False,False
20428,6592,0,896467811,896467811,http://gim1ostroda.edupage.org/,13,359,False,True
20429,6593,0,896467932,,,16,460,False,True
20433,6599,0,896475135,896475135,,6,154,False,True
20431,6597,0,896474078,896474500,,7,160,False,True
20432,6598,1,896472285,896472285,http://PGSTEBARK.SUPERSZKOLNA.PL,9,198,False,True
20438,6604,0,896473015,896473015,http://milgim.edupage.org,6,147,False,True
20516,6677,0,895279012,895279012,http://www.szkola16ol.republika.pl,3,29,False,True
20499,6684,0,895276431,895276431,http://www.akademickie.olsztyn.pl,12,238,False,True
20514,6673,0,895260331,895260331,http://gimnazjum12.olsztyn.pl,18,458,False,True
20502,6676,0,895239047,895239047,http://www.g15.olsztyn.pl,5,128,False,True
20501,6700,0,725556612,895236539,http://ssp101.olsztyn.pl,,,False,False
20500,6675,0,895278220,895278220,http://www.gim14olsztyn.pl,6,163,False,True
20503,6691,0,895428233,895428233,"http://WWW,ZSO4OLSZTYN.PL",7,143,False,True
20504,6672,0,895264071,895264071,http://www.gim11.olsztyn.pl,7,200,False,True
20509,6690,0,895336961,895336961,http://www.gim7.olsztyn.pl,14,320,False,True
20505,6687,0,895337044,895345322,http://www.4lo.pl,9,279,False,True
20506,6674,0,895416257,895415507,http://gim13olsztyn.neostrada.pl,20,529,False,True
20511,6689,0,895282915,895272915,http://www.gim6olsztyn.pl,3,51,False,True
20508,6692,0,895426290,895426706,http://www.gim9.zso3.olsztyn.pl,14,289,False,True
20512,6671,0,895268312,895260934,http://zsms.olsztyn.pl,3,40,False,True
20517,6668,2,895276834,895276835,http://oswnies.olsztyn.pl,5,30,True,True
20515,6683,0,895236949,895236949,http://www.zsk.olsztyn.pl,5,119,False,True
20518,6678,1,895335280,895335280,http://www.republika.pl/sosw_olsztyn/,4,39,True,True
20519,6679,0,895265429,,,0,13,True,True
20520,6681,0,895393480,895393482,http://www.szkolaszpitalna.olsztyn.pl,0,38,True,True
20521,6670,0,895389250,895389251,http://www.zpe.olsztyn.pl,14,60,True,True
31214,6695,0,895353366,895353366,http://oskar.olsztyn.pl,,,False,False
31215,6694,1,895121770,895121775,http://WWW.FUTURA.EDU.PL,,,False,False
76015,6693,2,895276804,895276807,http://www.apedukacja.pl,,,False,False
20376,6536,1,,,,3,42,False,True
20377,6535,2,896267026,896267026,http://zspkozlowo.pl,5,120,False,True
20378,6534,1,896268031,896268031,http://zsszkotowo.szkolnastrona.pl,3,38,False,True
20374,6532,0,896264010,896264010,http://szkolajanowo.pl,3,31,False,True
20375,6533,1,896265005,896265005,,3,61,False,True
20382,6542,0,896257544,896257544,http://www.szkolanidzica.wzmzdz.pl,,,False,False
20379,6539,0,896253254,896253416,,9,204,False,True
20380,6538,0,896252230,896252230,http://www.zs2.nidzica.pl,10,225,False,True
20383,6537,0,896252116,896254008,http://www.zsnr1.nidzica.pl,9,197,False,True
20384,6540,0,896252171,896252567,http://www.lonidzica.of.pl,3,67,False,True
20385,6541,1,896252734,896252734,http://www.soswnidzica.edupage.org/,6,28,True,True
20373,6531,1,896262017,896262017,http://zsjanowiec.prv.pl,6,113,False,True
20476,6643,1,876151160,876154933,http://zpewgoldap.pl,3,29,True,True
20473,6642,0,876151382,876153686,http://www.gimnazjum.goldap.pl,24,547,False,True
20474,6644,0,876150353,876150353,,4,96,False,True
20475,6645,1,,,,4,81,False,True
20472,6641,0,876158539,,,5,100,False,True
20471,6640,0,876157113,876157113,,6,131,False,True
20478,6647,0,874279003,874279003,,5,92,False,True
20477,6646,1,874278024,874278024,http://www.wieckigim.xip.pl,5,83,False,True
20479,6648,0,874273253,874270630,http://www.gimnazjumhelwing.hg.pl,19,442,False,True
20480,6650,0,874277011,874277011,http://www.radzieje.lap.pl,3,28,False,True
20481,6649,1,874270030,874270060,http://www.soswwegorzewo.pl,3,24,True,True
20490,6659,0,556258801,556258808,http://www.egim6.h2.pl,11,215,False,True
20482,6654,0,556258720,556258723,http://www.zs2.eped.pl,6,113,False,True
20483,6656,0,556258881,556258898,http://www.gim3.elblag.pl,16,447,False,True
20484,6661,0,556258910,552325785,http://zso.elblag.nazwa.pl/gimnazjum/,13,348,False,True
20485,6662,0,556258841,556258844,http://gim9elb.superszkolna.pl,13,327,False,True
20495,6662,1,556258841,556258844,http://gim9elb.superszkolna.pl,13,327,False,True
20486,6660,0,556258821,556258823,http://www.gimnazjum7.elblag.pl,13,251,False,True
20487,6655,0,556258760,556258763,http://www.gim2.elblag.pl,19,464,False,True
20488,6657,0,556256656,556256663,http://www.zs1.elblag.com.pl,17,469,False,True
20491,6653,0,556258741,556258743,http://www.elgim1.aplus.pl,12,217,False,True
20496,6663,2,556258341,556258350,http://www.sosw.elblag.com.pl,15,103,True,True
20494,6665,0,552333619,552334230,http://www.elblag.pijarzy.pl,6,128,False,True
20391,6547,0,564740985,564740985,http://www.zskurzetnik,6,152,False,True
20390,6548,0,564740497,564740497,http://www.szkolamarzecice.pl,6,144,False,True
20386,6543,1,564742271,564742271,,16,387,False,True
20387,6544,1,564747746,564747746,http://www.bielice.com,16,378,False,True
20388,6545,1,564729151,564729151,,6,163,False,True
20389,6546,1,564741110,564741110,http://www.zsmroczno.pl,4,111,False,True
20392,6549,0,564721925,564721420,http://zsbratian.edupage.pl,6,141,False,True
20393,6550,2,564721726,564721726,http://WWW.SZKOLAJAMIELNIK.REPUBLIKA.PL,6,148,False,True
14050,12,0,757360272,757360272,http://www.gimnazjum-wykroty.szkolnastrona.pl,3,65,False,True
14049,13,1,757362243,757362083,,3,68,False,True
14048,14,0,,,,14,360,False,True
14047,11,0,757382439,757382340,,6,147,False,True
14041,3,1,757322270,757322270,http://gim3.boleslawiec.pl,13,362,False,True
14043,3,0,757322270,757322270,http://gim3.boleslawiec.pl,13,362,False,True
14039,4,0,757345301,757345301,http://www.mzs1.org,6,167,False,True
14042,2,0,757323076,757323076,http://www.gim2.boleslawiec.pl/,14,456,False,True
14044,1,0,756444420,756444421,http://mzs2.boleslawiec.pl,9,278,False,True
14045,7,0,609535346,,http://www.1pg.boleslawiec.pl,,,False,False
14046,5,2,757322837,757322837,http://www.pzsips.pl,4,39,True,True
14051,15,0,757312127,757312014,http://www.zsosiecznica.szkolnastrona.pl,7,152,False,True
14052,16,0,757311202,757311202,,5,113,False,True
14097,73,0,757414795,757414795,http://www.gimnazjum-bolkow.pl,12,241,False,True
14093,68,0,768704900,768704900,http://www.gimnazjum1jawor.pl,12,313,False,True
14094,72,1,768702033,768702033,,4,40,True,True
14096,69,0,768702155,768711213,,14,372,False,True
14098,74,1,768708285,768708285,http://zszmecinka.pl,8,162,False,True
14099,75,1,768728566,768728566,,6,106,False,True
14100,76,1,768701128,768701128,http://www.widroweudpage.org,6,114,False,True
14101,77,1,768574582,768574582,,6,102,False,True
14147,123,1,748690391,748690391,http://www.fundacjaszansa.com,,,True,False
14144,121,2,748722212,748722212,,2,24,True,True
14158,138,2,748714209,748714209,http://www.zsg-bozkow.pl,5,96,False,True
14159,137,0,748718221,748718221,http//gimnazjum.jugow.eu,7,161,False,True
14162,141,0,,,,5,73,False,True
14163,142,1,,,,8,164,False,True
14166,145,0,748683350,748683350,http://www.gimszczytna.edu.pl,6,126,False,True
14165,146,2,748681709,748681709,,,,False,False
14153,131,1,748713189,748713187,http://www.bip.ug-klodzko.dolnyslask.pl,4,81,False,True
14131,106,2,748673631,748673631,,6,20,True,True
14152,105,1,748673006,748673006,http://gklodzko.republika.pl,17,465,False,True
31279,111,1,746470616,746470616,http://www.seu.pl,,,False,False
14127,103,0,748669368,748669337,http://www.mzs.duszniki.pl,6,112,False,True
14132,110,0,748672228,748672228,http://ZSA.KLODZKO.PL,,,False,False
14128,109,0,748655363,,,6,112,False,True
14129,108,0,748673520,748652840,http://gim1-klodzko.blogspod.com,17,360,False,True
14130,112,0,748672457,748670499,http://zss.klodzko.pl,,,False,False
14133,107,0,748672465,748672465,,6,92,True,True
14134,104,0,748674242,748674242,http://zsiklodzko.szkolnastrona.pl,3,63,False,True
14136,113,1,748661700,748661294,http://www.zsp-kudowa.pl,9,213,False,True
14137,115,2,748666126,748666126,http://www.orlik.szkola.pl,0,28,True,True
14138,114,2,748664724,748664724,,0,28,True,True
14139,116,1,748661264,748661264,,,,False,False
14140,118,0,748722575,748722575,http://gim1nowaruda.dbv.pl,9,198,False,True
14141,119,0,748723111,748723111,http://www.gimnazjum2-nowaruda.pl,11,231,False,True
14154,133,1,748146280,748146280,http://www.gom-ladek.pl,9,207,False,True
14148,128,1,748136231,,,5,121,False,True
14149,125,0,748111721,748114211,,3,63,False,True
14150,127,0,746442840,746442840,http://liceum.bystrzyca.eu,12,318,False,True
14155,134,0,748698473,748698473,http://www.bursztyn.xon.pl,3,41,False,True
14156,135,0,748126328,748126328,,6,116,False,True
14157,136,0,748132257,748132257,http://gim_dom.webpark.pl,3,47,False,True
14164,144,0,748141238,748141238,http://www.zssstronie.pl,9,192,False,True
14292,289,0,,,,3,26,True,True
14293,288,0,748580224,748580224,http://www.gimnazjum.zarow.pl,15,342,False,True
14283,278,1,748558205,748558205,http://www.zspjaroszow.strzegom.pl,3,62,False,True
14284,279,0,746492566,746492515,http://www.gim1.strzegom.pl,12,316,False,True
14285,282,0,,,,3,68,False,True
14286,280,0,748555261,748555261,http://www.gim2.strzegom.pl,9,251,False,True
14287,281,1,748550269,748550269,http://www.zss-strzegom.com,2,14,True,True
14271,264,0,748523129,748523129,http://www.g4.swidnica.pl,10,245,False,True
14269,262,0,746406240,746406240,,15,329,False,True
14270,263,0,748531213,748531213,http://www.g3.swidnica.pl,9,212,False,True
14272,265,0,748522816,748525453,http://www.zpisdn-swidnica.pl,6,60,True,True
14273,268,0,748524375,748524375,http://szkolaspoleczna.pl,,,False,False
14275,267,0,748530312,748530312,http://www.rzemieslnik.szkolnastrona.pl,,,False,False
14274,266,2,746379131,746379131,http://niepelnosprawni.swidnica.pl,4,38,True,True
14288,284,2,748502726,748502968,http://www.gimld.mojaszkola.net,7,164,False,True
14289,283,0,748519599,,,11,247,False,True
14290,287,1,748569848,748569848,http://www.gimnazjumwitoszow.pl,9,192,False,True
14276,271,0,746669635,746604554,http://pzsi.e-dukator.com.pl,3,54,False,True
14277,269,1,746655081,,,1,6,True,True
14278,272,0,746669616,746669616,http://www.mojegimnazjum.pl,9,246,False,True
14279,273,0,746669622,746669624,,9,216,False,True
14280,275,0,748509193,748509193,http://www.zsroztoka.szkolnastrona.pl,6,134,False,True
14281,276,0,748588177,748587889,http://www.gimnazjum.jaworzyna.net,13,257,False,True
14282,277,0,748585085,748585085,http://www.zs.marcinowice.pl,10,198,False,True
14374,354,0,713165285,713165067,,9,205,False,True
14368,348,0,713908778,713908778,http://www.zsswierzbice.szkolnastrona.pl,3,14,True,True
14367,347,0,713601925,713601922,http://www.gimnazjum-kobierzyce@home.pl,12,248,False,True
14369,349,0,,,,9,204,False,True
14361,339,1,713988002,713988002,http://www.gimnazjumwilczyce.pl,8,170,False,True
14356,338,0,713994677,713994677,,5,99,False,True
14357,340,0,713148223,713148223,http://www.zsbrzezia.edupage.org,3,77,False,True
14358,336,0,713152289,713152289,http://www.zlgdlugoleka.edupage.org,9,206,False,True
14359,335,0,713154870,713154870,http://www.zslozina.edupage.org,3,73,False,True
14360,337,1,713987695,713987695,http://zssiedlec.edupage.org.pl,5,113,False,True
14001,346,2,713906974,713906974,http://www.nsosw.pl,,,True,False
14366,342,0,713646376,713646375,,2,19,True,True
14363,345,0,713167745,713167746,http://www.gimnazjum.katywroclawskie.com,13,299,False,True
14364,344,2,713906888,713906888,http://www.jaszkotle.info,10,224,False,True
14365,343,1,713166951,713166951,http://www.sosw.info.pl,3,23,True,True
14353,332,0,713180607,713180607,http://gimnazjumczernica.edupage.org,6,129,False,True
14354,333,1,713185052,713185052,,10,183,False,True
14355,334,0,713189624,713189624,http://zschrzastawa.edupage.org,3,55,False,True
14362,341,1,713161166,,,4,87,False,True
14370,350,0,713169040,713169040,,6,103,False,True
14371,351,0,713162346,713162346,http://ggsob.pl,17,350,False,True
14372,352,0,713162913,713903817,http://www.mow.sobotka.pl,3,35,True,True
14373,353,0,713902036,,,18,358,False,True
14394,381,0,757732523,757732117,,13,261,False,True
14397,382,1,757738223,757738227,http://zspigp.neostrada.pl,6,95,False,True
14396,380,0,757732444,757732444,http://pg1bogatynia.pl,14,304,False,True
14395,379,1,757718226,757718226,http://sp_dzialoszyn.republika.pl,3,57,False,True
14399,384,0,757787353,757787353,,8,154,False,True
14402,387,1,757781178,757781178,http://www.jerzmanki.pl,8,148,False,True
14392,387,3,757781178,757781178,http://www.jerzmanki.pl,8,148,False,True
75776,376,1,757719106,757719106,http://www..zak.edu.pl,,,False,False
14400,385,2,,,,7,143,False,True
14401,386,1,757714463,757714463,http://www.zsruszow.szkolnastrona.pl,6,104,False,True
14398,383,0,757786522,757786522,http://www.gimpiensk.home.pl,12,252,False,True
14389,369,0,757752188,757717750,http://www.gim1.edu.pl,14,372,False,True
14390,370,0,757751197,757752890,http://gim2zgorzelec.szkolnastrona.pl,11,262,False,True
14393,377,0,757714023,757714023,http://www.gimluzyckie.edu.pl,,,False,False
14388,368,0,757788222,757788222,,6,121,False,True
14471,445,0,713679012,713675515,http://www.gim21.wroc.pl,10,277,False,True
14477,455,0,717884433,717884433,http://gim34.wroclaw.pl,12,360,False,True
14446,437,1,713224302,713224302,http://www.gimnazjum13.wroc.pl,30,901,False,True
14451,447,0,713605381,713605392,,20,602,False,True
14452,450,0,713253253,713251458,http://www.gimnazjum27.wroc.pl,13,340,False,True
14442,433,0,717889935,717889935,http://gimn1.wroclaw.pl,18,563,False,True
14445,436,0,713493955,713495233,http://www.zs24.wroclaw.pl,6,124,False,True
14448,439,0,713229161,713229161,http://www.gim15.wroclaw.pl,14,391,False,True
14444,435,2,713455806,713455806,http://www.gim11-wroc.szkolnastrona.pl,6,124,False,True
14447,438,0,713432563,713432563,http://www.gim14wroc.prv.pl,18,540,False,True
14456,476,1,713577237,713577237,http://gim9.ckp.pl,12,318,False,True
14449,443,0,713458069,713458069,http://www.gimnazjum2.wroc.pl,9,230,False,True
14450,446,0,713568060,713568060,,4,72,False,True
14453,477,0,713434632,713434632,http://gim3wroclaw.szkolnstrona.pl,7,170,False,True
14454,453,0,713613415,713613415,http://www.gim30.edu.pl,15,459,False,True
14473,449,1,717832449,717832449,http://www.gim25.wroc.pl,14,375,False,True
14455,459,0,713219461,713221612,http://gimnazjum4wroclaw.w.interia.pl,9,199,False,True
14457,499,0,713222510,713222510,http://www.gimnazjum-wroc.salezjanie.pl,,,False,False
14458,496,0,717879750,717879751,http://www.arka.edu.pl,,,False,False
14459,490,0,713611022,717822620,http://www.fem.org.pl,,,False,False
14465,474,0,713738301,713738301,http://www.gimnazjum7.wroclaw.pl,18,471,False,True
14460,493,0,713614370,713614370,http://www.ekola.edu.pl,,,False,False
14464,473,0,713601352,713601352,http://www.gim6wroc.ckp.pl,6,127,False,True
14461,489,1,713559367,713559367,http://www.gassa.pl,,,False,False
14462,491,0,713213635,713213635,http://www.sigma.edu.pl,,,False,False
14463,468,0,713430310,713430310,http://www.gimnazjum5.pl,15,338,False,True
14466,440,0,713610335,713610335,http://www.gim16.wroc.pl,14,385,False,True
14467,441,0,713671310,713671310,http://www.gim17wroc.pl,14,337,False,True
14468,442,1,713515098,713515098,http://www.gim18.wroclaw.pl,18,540,False,True
14469,483,1,713480204,713482380,http://www.gim19.wroc.pl,12,273,False,True
14470,444,1,713452682,713452682,http://www.gim20.wroc.pl,7,172,False,True
14472,492,0,698165112,,http://www.szkola-sokrates.com.pl,,,False,False
75794,492,0,698165112,,http://www.szkola-sokrates.com.pl,,,False,False
14474,451,0,713551624,713551624,http://gim28wroc.superszkolna.pl,18,436,False,True
14475,452,0,713446924,713446924,http://www.gim29.wroc.pl,15,448,False,True
14478,456,0,713553206,713550058,http://www.gmn37.wroc.pl,9,197,False,True
14479,467,0,713246900,713246901,http://lo14.wroc.pl,9,299,False,True
14480,460,0,713643883,713643087,http://www.gim40wroclaw.szkolnastrona.pl,12,357,False,True
14481,465,1,713276314,,,0,6,True,True
14482,429,0,713435279,713435279,http://www.lo13wroc.pl,6,170,False,True
14483,431,0,713604030,713604020,http://www.zs11.wroclaw.pl,9,151,False,True
14491,495,1,717975560,717975560,http://primus.wroc.pl,,,False,False
14499,471,1,713482287,713459093,http://soswnr10.neostrada.pl,3,45,True,True
31284,494,1,717949411,717949411,http://www.smsw.pl,,,False,False
75793,486,0,713280098,713280098,,3,27,True,True
14507,428,1,,,,3,95,False,True
14490,498,1,713594663,,http://www.parnas.teb.pl,,,False,False
14484,482,1,713252307,713246936,http://www.gimbasket.edu.pl,3,61,False,True
14485,427,2,717833668,717833683,http://www.cku.wroc.pl,8,258,False,True
14486,481,2,713495631,713495631,http://www.oswdn.pl,4,39,True,True
14487,485,2,713723917,713723917,http://www.urszulanki.edu.pl,4,85,False,True
14488,502,1,713615263,713624040,http://www.amigo.wroclaw.pl,,,False,False
14489,500,1,713553607,713553607,http://www.optimum.wroclaw.pl,,,False,False
14493,434,2,713443403,713443403,http://www.lo9.wroc.pl,6,194,False,True
